vehicle_id,status,scheduled_depart_s,sampled_headway_s,actual_depart_s,depart_delay_s,actual_entry_headway_s,arrival_s,duration_s,route_length_m,waiting_time_s,time_loss_s,preferred_speed_mps,trajectory_samples,min_gap_m,preferred_tau_s
veh_000175,completed,1086.202891,5.087985,1087.000000,0.797109,5.000000,1904.000,817.000,16093.440000,0.000,262.508,22.795297,817,3.279273,1.662566
veh_000176,completed,1093.509521,7.306630,1094.000000,0.490479,7.000000,1906.000,812.000,16093.440000,0.000,258.049,21.033448,812,3.539285,2.167177
veh_000177,completed,1100.420872,6.911351,1101.000000,0.579128,7.000000,1909.000,808.000,16093.440000,0.000,253.694,24.378268,808,3.826708,2.187566
veh_000178,completed,1104.928383,4.507511,1105.000000,0.071617,4.000000,1911.000,806.000,16093.440000,0.000,251.487,22.223519,806,2.340286,1.584286
veh_000179,completed,1111.705711,6.777328,1112.000000,0.294289,7.000000,1913.000,801.000,16093.440000,0.000,246.635,23.569760,801,1.063373,2.036699
veh_000180,completed,1117.411554,5.705843,1118.000000,0.588446,6.000000,1915.000,797.000,16093.440000,0.000,242.998,23.056936,797,2.676959,2.165907
veh_000181,completed,1121.187016,3.775462,1122.000000,0.812984,4.000000,1918.000,796.000,16093.440000,0.000,241.745,20.368582,796,1.276942,2.113129
veh_000182,completed,1127.866441,6.679425,1128.000000,0.133559,6.000000,1923.000,795.000,16093.440000,0.000,240.806,19.769634,795,2.948143,1.819153
veh_000183,completed,1133.798619,5.932178,1134.000000,0.201381,6.000000,1925.000,791.000,16093.440000,0.000,236.852,25.287570,791,2.116790,1.928691
veh_000184,completed,1138.680695,4.882076,1139.000000,0.319305,5.000000,1936.000,797.000,16093.440000,0.000,242.635,21.574228,797,2.984338,1.373345
veh_000185,completed,1145.465113,6.784418,1146.000000,0.534887,7.000000,1977.000,831.000,16093.440000,0.000,276.978,20.044782,831,3.425146,1.654314
veh_000186,completed,1152.197253,6.732140,1153.000000,0.802747,7.000000,1979.000,826.000,16093.440000,0.000,271.623,20.893353,826,2.048271,1.378501
veh_000187,completed,1157.330947,5.133694,1158.000000,0.669053,5.000000,1981.000,823.000,16093.440000,0.000,268.520,26.060924,823,4.036043,1.449918
veh_000188,completed,1163.931476,6.600528,1164.000000,0.068524,6.000000,1987.000,823.000,16093.440000,0.000,268.725,22.561158,823,2.580684,1.535782
veh_000189,completed,1171.454073,7.522597,1172.000000,0.545927,8.000000,1989.000,817.000,16093.440000,0.000,262.677,24.835803,817,4.094643,1.570237
veh_000190,completed,1176.385073,4.931000,1177.000000,0.614927,5.000000,1991.000,814.000,16093.440000,0.000,259.701,22.541989,814,1.382576,2.097277
veh_000191,completed,1182.956408,6.571335,1183.000000,0.043592,6.000000,1992.000,809.000,16093.440000,0.000,255.143,25.344839,809,4.464478,1.262959
veh_000192,completed,1188.960542,6.004134,1189.000000,0.039458,6.000000,1994.000,805.000,16093.440000,0.000,251.109,21.656419,805,4.726515,1.572753
veh_000193,completed,1198.359557,9.399015,1199.000000,0.640443,10.000000,1996.000,797.000,16093.440000,0.000,243.121,22.232171,797,2.342263,1.952938
veh_000194,completed,1201.566103,3.206546,1202.000000,0.433897,3.000000,1998.000,796.000,16093.440000,0.000,241.910,24.294754,796,3.176436,1.788949
veh_000195,completed,1208.609029,7.042926,1209.000000,0.390971,7.000000,2000.000,791.000,16093.440000,0.000,236.980,26.584892,791,4.323995,1.616968
veh_000196,completed,1214.149661,5.540632,1215.000000,0.850339,6.000000,2003.000,788.000,16093.440000,0.000,233.508,22.725094,788,3.389652,2.192766
veh_000197,completed,1219.999365,5.849704,1220.000000,0.000635,5.000000,2006.000,786.000,16093.440000,0.000,231.441,20.848346,786,2.095403,2.140266
veh_000198,completed,1228.851748,8.852383,1229.000000,0.148252,9.000000,2008.000,779.000,16093.440000,0.000,224.385,24.641754,779,4.088323,1.551351
veh_000199,completed,1234.838888,5.987140,1235.000000,0.161112,6.000000,2087.000,852.000,16093.440000,0.000,297.630,19.340248,852,3.330884,1.593675
veh_000200,completed,1244.200304,9.361416,1245.000000,0.799696,10.000000,2106.000,861.000,16093.440000,0.000,306.489,20.475674,861,2.155365,1.799206
veh_000201,completed,1249.537082,5.336778,1250.000000,0.462918,5.000000,2108.000,858.000,16093.440000,0.000,303.728,23.802451,858,3.482641,1.721716
veh_000202,completed,1256.062850,6.525768,1257.000000,0.937150,7.000000,2111.000,854.000,16093.440000,0.000,299.536,21.394055,854,2.787515,1.353330
veh_000203,completed,1261.326579,5.263729,1262.000000,0.673421,5.000000,2113.000,851.000,16093.440000,0.000,297.003,22.357919,851,1.976868,2.368800
veh_000204,completed,1266.290547,4.963968,1267.000000,0.709453,5.000000,2116.000,849.000,16093.440000,0.000,294.391,23.020454,849,3.468993,1.664892
veh_000205,completed,1272.384272,6.093725,1273.000000,0.615728,6.000000,2118.000,845.000,16093.440000,0.000,290.652,23.930118,845,2.517895,2.183027
veh_000206,completed,1277.960414,5.576143,1278.000000,0.039586,5.000000,2120.000,842.000,16093.440000,0.000,287.660,25.510518,842,3.419100,1.979629
veh_000207,completed,1284.264152,6.303737,1285.000000,0.735848,7.000000,2128.000,843.000,16093.440000,0.000,288.530,19.447545,843,3.878357,2.113133
veh_000208,completed,1287.106610,2.842458,1288.000000,0.893390,3.000000,2130.000,842.000,16093.440000,0.000,287.691,21.159941,842,2.656471,1.808590
veh_000209,completed,1296.110311,9.003702,1297.000000,0.889689,9.000000,2132.000,835.000,16093.440000,0.000,280.528,22.236319,835,3.489968,1.480075
veh_000210,completed,1301.859816,5.749505,1302.000000,0.140184,5.000000,2134.000,832.000,16093.440000,0.000,277.537,23.310879,832,2.692390,1.614387
veh_000211,completed,1310.474174,8.614358,1311.000000,0.525826,9.000000,2140.000,829.000,16093.440000,0.000,274.537,20.689377,829,2.714441,1.553350
veh_000212,completed,1314.963506,4.489332,1315.000000,0.036494,4.000000,2142.000,827.000,16093.440000,0.000,272.627,22.431484,827,3.277561,1.786287
veh_000213,completed,1321.402310,6.438804,1322.000000,0.597690,7.000000,2145.000,823.000,16093.440000,0.000,268.737,20.639464,823,3.713166,1.886221
veh_000214,completed,1332.149723,10.747413,1333.000000,0.850277,11.000000,2147.000,814.000,16093.440000,0.000,259.904,24.299535,814,3.270074,1.921114
veh_000215,completed,1336.845129,4.695406,1337.000000,0.154871,4.000000,2149.000,812.000,16093.440000,0.000,257.473,25.182590,812,3.040330,1.422219
veh_000216,completed,1340.602179,3.757050,1341.000000,0.397821,4.000000,2151.000,810.000,16093.440000,0.000,255.425,20.652281,810,2.843393,1.625105
veh_000217,completed,1345.782415,5.180236,1346.000000,0.217585,5.000000,2152.000,806.000,16093.440000,0.000,251.844,23.702594,806,2.185092,1.401344
veh_000218,completed,1352.491148,6.708733,1353.000000,0.508852,7.000000,2163.000,810.000,16093.440000,0.000,255.595,20.052012,810,3.400902,1.895204
veh_000219,completed,1359.531158,7.040010,1360.000000,0.468842,7.000000,2165.000,805.000,16093.440000,0.000,250.496,23.274766,805,2.355373,1.868246
veh_000220,completed,1367.466708,7.935550,1368.000000,0.533292,8.000000,2189.000,821.000,16093.440000,0.000,266.916,19.174986,821,3.544392,1.483911
veh_000221,completed,1373.081189,5.614481,1374.000000,0.918811,6.000000,2191.000,817.000,16093.440000,0.000,263.003,22.941773,817,2.268021,1.857906
veh_000222,completed,1376.677813,3.596624,1377.000000,0.322187,3.000000,2194.000,817.000,16093.440000,0.000,262.497,24.981028,817,3.239673,1.967600
veh_000223,completed,1382.025268,5.347455,1383.000000,0.974732,6.000000,2196.000,813.000,16093.440000,0.000,258.650,24.432803,813,2.982642,1.847369
veh_000224,completed,1389.885602,7.860334,1390.000000,0.114398,7.000000,2263.000,873.000,16093.440000,0.000,319.047,18.238399,873,3.504361,2.144736
veh_000225,completed,1396.584096,6.698494,1397.000000,0.415904,7.000000,2266.000,869.000,16093.440000,0.000,315.054,22.697789,869,2.120588,1.787549
veh_000226,completed,1399.648688,3.064592,1400.000000,0.351312,3.000000,2268.000,868.000,16093.440000,0.000,313.890,21.583484,868,2.054936,1.692592
veh_000227,completed,1405.596111,5.947423,1406.000000,0.403889,6.000000,2270.000,864.000,16093.440000,0.000,309.942,25.575936,864,3.910433,1.799256
veh_000228,completed,1413.693363,8.097252,1414.000000,0.306637,8.000000,2272.000,858.000,16093.440000,0.000,303.689,23.306127,858,3.081654,1.547511
veh_000229,completed,1422.883185,9.189822,1423.000000,0.116815,9.000000,2273.000,850.000,16093.440000,0.000,296.156,25.681770,850,3.317788,1.451528
veh_000230,completed,1429.725715,6.842530,1430.000000,0.274285,7.000000,2276.000,846.000,16093.440000,0.000,291.577,21.172513,846,4.196773,1.216633
veh_000231,completed,1436.189669,6.463953,1437.000000,0.810331,7.000000,2278.000,841.000,16093.440000,0.000,286.939,19.811828,841,3.515406,2.398412
veh_000232,completed,1440.329360,4.139691,1441.000000,0.670640,4.000000,2280.000,839.000,16093.440000,0.000,284.664,23.056784,839,1.942328,1.325353
veh_000233,completed,1445.064496,4.735136,1446.000000,0.935504,5.000000,2282.000,836.000,16093.440000,0.000,282.137,21.767303,836,4.371833,1.968476
veh_000234,completed,1451.134870,6.070374,1452.000000,0.865130,6.000000,2284.000,832.000,16093.440000,0.000,277.776,23.070571,832,2.963098,1.210993
veh_000235,completed,1457.889666,6.754797,1458.000000,0.110334,6.000000,2286.000,828.000,16093.440000,0.000,273.761,22.029297,828,2.861081,2.059801
veh_000236,completed,1464.759943,6.870276,1465.000000,0.240057,7.000000,2288.000,823.000,16093.440000,0.000,268.651,22.930013,823,2.591521,1.572410
veh_000237,completed,1470.042630,5.282687,1471.000000,0.957370,6.000000,2290.000,819.000,16093.440000,0.000,264.555,25.641570,819,1.636407,1.636848
veh_000238,completed,1474.314716,4.272087,1475.000000,0.685284,4.000000,2318.000,843.000,16093.440000,0.000,289.135,19.671405,843,1.252662,2.481007
veh_000239,completed,1479.148044,4.833327,1480.000000,0.851956,5.000000,2320.000,840.000,16093.440000,0.000,286.089,23.598209,840,3.945616,1.490867
veh_000240,completed,1483.412582,4.264538,1484.000000,0.587418,4.000000,2322.000,838.000,16093.440000,0.000,283.982,25.240806,838,3.086026,1.755427
veh_000241,completed,1490.377696,6.965114,1491.000000,0.622304,7.000000,2324.000,833.000,16093.440000,0.000,278.596,23.576617,833,1.829184,1.345367
veh_000242,completed,1492.909274,2.531578,1493.000000,0.090726,2.000000,2326.000,833.000,16093.440000,0.000,278.839,26.570860,833,2.447775,2.144255
veh_000243,completed,1498.409357,5.500083,1499.000000,0.590643,6.000000,2329.000,830.000,16093.440000,0.000,275.680,21.682204,830,4.034736,2.092208
veh_000244,completed,1505.084175,6.674817,1506.000000,0.915825,7.000000,2332.000,826.000,16093.440000,0.000,271.799,22.751207,826,3.385192,2.633721
veh_000245,completed,1513.367194,8.283019,1514.000000,0.632806,8.000000,2334.000,820.000,16093.440000,0.000,265.671,21.733948,820,2.813314,1.738276
veh_000246,completed,1519.474143,6.106950,1520.000000,0.525857,6.000000,2336.000,816.000,16093.440000,0.000,262.075,21.653562,816,2.620166,1.767392
veh_000247,completed,1526.976069,7.501926,1527.000000,0.023931,7.000000,2338.000,811.000,16093.440000,0.000,256.994,26.392871,811,2.496458,2.198154
veh_000248,completed,1532.377563,5.401494,1533.000000,0.622437,6.000000,2370.000,837.000,16093.440000,0.000,282.605,19.188227,837,4.220496,2.083473
veh_000249,completed,1537.260957,4.883394,1538.000000,0.739043,5.000000,2372.000,834.000,16093.440000,0.000,280.135,21.089347,834,2.578119,1.383572
veh_000250,completed,1542.249367,4.988410,1543.000000,0.750633,5.000000,2375.000,832.000,16093.440000,0.000,278.149,21.252695,832,2.840782,1.929303
veh_000251,completed,1550.540371,8.291004,1551.000000,0.459629,8.000000,2377.000,826.000,16093.440000,0.000,272.038,22.449617,826,1.908071,1.709815
veh_000252,completed,1558.031703,7.491332,1559.000000,0.968297,8.000000,2379.000,820.000,16093.440000,0.000,266.008,21.726327,820,4.034687,1.650063
veh_000253,completed,1564.762800,6.731097,1565.000000,0.237200,6.000000,2381.000,816.000,16093.440000,0.000,261.719,23.811590,816,2.982119,1.465565
veh_000254,completed,1575.758203,10.995403,1576.000000,0.241797,11.000000,2383.000,807.000,16093.440000,0.000,253.071,23.573950,807,3.116679,2.170140
veh_000255,completed,1581.709691,5.951488,1582.000000,0.290309,6.000000,2385.000,803.000,16093.440000,0.000,249.081,26.438218,803,3.867595,1.644510
veh_000256,completed,1588.640215,6.930524,1589.000000,0.359785,7.000000,2388.000,799.000,16093.440000,0.000,244.463,24.345058,799,4.000103,1.945340
veh_000257,completed,1595.101603,6.461387,1596.000000,0.898397,7.000000,2393.000,797.000,16093.440000,0.000,242.806,20.356938,797,3.534484,1.527462
veh_000258,completed,1600.768774,5.667171,1601.000000,0.231226,5.000000,2486.000,885.000,16093.440000,0.000,330.712,18.814252,885,2.821696,1.636715
veh_000259,completed,1610.243031,9.474257,1611.000000,0.756969,10.000000,2488.000,877.000,16093.440000,0.000,322.421,21.474169,877,2.575436,1.469142
veh_000260,completed,1618.502939,8.259907,1619.000000,0.497061,8.000000,2490.000,871.000,16093.440000,0.000,316.945,21.021634,871,3.259177,1.464352
veh_000261,completed,1622.403719,3.900781,1623.000000,0.596281,4.000000,2492.000,869.000,16093.440000,0.000,314.986,21.812575,869,2.236183,1.908357
veh_000262,completed,1627.803950,5.400231,1628.000000,0.196050,5.000000,2494.000,866.000,16093.440000,0.000,311.669,25.363066,866,4.760687,1.202159
veh_000263,completed,1634.446454,6.642505,1635.000000,0.553546,7.000000,2496.000,861.000,16093.440000,0.000,306.515,23.154915,861,2.445224,1.765672
veh_000264,completed,1641.621229,7.174775,1642.000000,0.378771,7.000000,2499.000,857.000,16093.440000,0.000,302.878,19.325345,857,2.945128,1.571037
veh_000265,completed,1645.598559,3.977329,1646.000000,0.401441,4.000000,2501.000,855.000,16093.440000,0.000,300.773,20.618912,855,3.267344,1.710157
veh_000266,completed,1648.215216,2.616658,1649.000000,0.784784,3.000000,2503.000,854.000,16093.440000,0.000,300.023,25.966550,854,1.665530,2.195667
veh_000267,completed,1651.355666,3.140450,1652.000000,0.644334,3.000000,2508.000,856.000,16093.440000,0.000,301.941,19.694320,856,4.382452,1.923961
veh_000268,completed,1657.248999,5.893333,1658.000000,0.751001,6.000000,2510.000,852.000,16093.440000,0.000,297.694,24.029664,852,2.060865,1.514682
veh_000269,completed,1663.094194,5.845195,1664.000000,0.905806,6.000000,2513.000,849.000,16093.440000,0.000,294.370,24.287123,849,4.132741,1.989054
veh_000270,completed,1669.612023,6.517829,1670.000000,0.387977,6.000000,2515.000,845.000,16093.440000,0.000,290.575,19.679328,845,3.142200,1.779821
veh_000271,completed,1674.457511,4.845488,1675.000000,0.542489,5.000000,2519.000,844.000,16093.440000,0.000,289.825,19.460680,844,3.143891,2.358453
veh_000272,completed,1678.621154,4.163643,1679.000000,0.378846,4.000000,2521.000,842.000,16093.440000,0.000,287.695,23.103742,842,3.284924,1.417200
veh_000273,completed,1681.586587,2.965432,1682.000000,0.413413,3.000000,2523.000,841.000,16093.440000,0.000,286.579,23.035143,841,3.905109,1.652582
veh_000274,completed,1688.080368,6.493781,1689.000000,0.919632,7.000000,2525.000,836.000,16093.440000,0.000,282.056,24.647830,836,3.187601,2.331684
veh_000275,completed,1694.635449,6.555081,1695.000000,0.364551,6.000000,2527.000,832.000,16093.440000,0.000,278.023,23.631921,832,2.856081,2.005503
veh_000276,completed,1702.124939,7.489491,1703.000000,0.875061,8.000000,2530.000,827.000,16093.440000,0.000,272.558,20.118068,827,2.933696,1.975485
veh_000277,completed,1709.311133,7.186194,1710.000000,0.688867,7.000000,2532.000,822.000,16093.440000,0.000,267.826,26.431821,822,3.401821,2.302338
veh_000278,completed,1715.025059,5.713927,1716.000000,0.974941,6.000000,2534.000,818.000,16093.440000,0.000,264.050,22.784583,818,2.966314,1.804696
veh_000279,completed,1723.048951,8.023891,1724.000000,0.951049,8.000000,2536.000,812.000,16093.440000,0.000,257.979,22.676497,812,3.410883,1.742320
veh_000280,completed,1728.844400,5.795450,1729.000000,0.155600,5.000000,2538.000,809.000,16093.440000,0.000,255.095,22.826774,809,2.936576,2.154621
veh_000281,completed,1733.853146,5.008745,1734.000000,0.146854,5.000000,2577.000,843.000,16093.440000,0.000,288.800,18.987169,843,1.943188,2.337699
veh_000282,completed,1739.072278,5.219132,1740.000000,0.927722,6.000000,2580.000,840.000,16093.440000,0.000,285.761,20.541062,840,3.625418,1.236689
veh_000283,completed,1744.195061,5.122783,1745.000000,0.804939,5.000000,2582.000,837.000,16093.440000,0.000,282.925,24.194610,837,2.722128,1.814525
veh_000284,completed,1746.946456,2.751395,1747.000000,0.053544,2.000000,2585.000,838.000,16093.440000,0.000,283.431,23.922253,838,2.988306,1.971630
veh_000285,completed,1753.180945,6.234489,1754.000000,0.819055,7.000000,2587.000,833.000,16093.440000,0.000,278.599,21.240483,833,3.752691,1.886142
veh_000286,completed,1759.555773,6.374828,1760.000000,0.444227,6.000000,2589.000,829.000,16093.440000,0.000,274.776,22.626208,829,2.963886,2.009679
veh_000287,completed,1765.012374,5.456601,1766.000000,0.987626,6.000000,2591.000,825.000,16093.440000,0.000,271.133,21.180789,825,3.509974,1.851168
veh_000288,completed,1769.941612,4.929238,1770.000000,0.058388,4.000000,2594.000,824.000,16093.440000,0.000,269.875,21.118370,824,3.671395,1.761979
veh_000289,completed,1776.499318,6.557706,1777.000000,0.500682,7.000000,2596.000,819.000,16093.440000,0.000,264.648,21.400943,819,2.790079,1.507803
veh_000290,completed,1785.074624,8.575306,1786.000000,0.925376,9.000000,2599.000,813.000,16093.440000,0.000,258.574,19.887115,813,2.627618,2.069220
veh_000291,completed,1791.132006,6.057383,1792.000000,0.867994,6.000000,2601.000,809.000,16093.440000,0.000,254.631,20.750236,809,2.241917,1.868338
veh_000292,completed,1796.370556,5.238550,1797.000000,0.629444,5.000000,2603.000,806.000,16093.440000,0.000,251.697,22.104423,806,3.290880,1.743342
veh_000293,completed,1801.483385,5.112829,1802.000000,0.516615,5.000000,2605.000,803.000,16093.440000,0.000,248.549,22.379690,803,3.585661,1.386289
veh_000294,completed,1807.378751,5.895365,1808.000000,0.621249,6.000000,2606.000,798.000,16093.440000,0.000,244.033,22.020189,798,3.688969,1.349927
veh_000295,completed,1811.481602,4.102852,1812.000000,0.518398,4.000000,2609.000,797.000,16093.440000,0.000,242.483,21.950708,797,3.206772,1.705856
veh_000296,completed,1817.293711,5.812109,1818.000000,0.706289,6.000000,2611.000,793.000,16093.440000,0.000,238.977,23.310062,793,2.418537,2.143385
veh_000297,completed,1823.385485,6.091773,1824.000000,0.614515,6.000000,2613.000,789.000,16093.440000,0.000,234.918,22.635419,789,3.072238,1.767446
veh_000298,completed,1832.152503,8.767018,1833.000000,0.847497,9.000000,2615.000,782.000,16093.440000,0.000,227.851,22.522134,782,2.705352,1.958938
veh_000299,completed,1839.567713,7.415211,1840.000000,0.432287,7.000000,2617.000,777.000,16093.440000,0.000,222.971,21.496530,777,2.806753,2.320251
veh_000300,completed,1847.118757,7.551044,1848.000000,0.881243,8.000000,2619.000,771.000,16093.440000,0.000,216.657,22.227592,771,1.528112,1.253053
veh_000301,completed,1852.049334,4.930577,1853.000000,0.950666,5.000000,2621.000,768.000,16093.440000,0.000,213.706,24.145497,768,2.779354,1.752111
veh_000302,completed,1859.054217,7.004882,1860.000000,0.945783,7.000000,2623.000,763.000,16093.440000,0.000,208.883,23.915253,763,2.985804,2.079894
veh_000303,completed,1863.345143,4.290926,1864.000000,0.654857,4.000000,2642.000,778.000,16093.440000,0.000,223.410,21.711339,778,4.047583,2.115654
